fiidscoreds,fcnumsolicitud,fiidplataforma_serc,fipaiscu,ficanalcu,fisucursalcu,fifoliocu,fiidflujo,fiidsegmento,fiidsegmentobaz,fiidsegmento21,fnpuntaje,fcnombreproducto,fccolor,finivelriesgo,fdregistro,fisucursal,fdfecsol,fcdescgrupo,fitipocred,fitiposol,fctipoproceso,vintage,producto_orig,flg_neta,flg_prioridad,flg_inmediato,fcempnum,fiidplataforma,fiidtiposolicitud,idpersona,ficonsecutivosol,fcdescripcion,descripcion_rechazo,descripcionsubstatus,producto,estatus_final,flg_ou,cte_unico,last_sol,pais_cu,canal_cu,sucursal_cu,folio_cu,formato_cyc,digital,fiunidadnegocio,grupo,subgrupo,m_produc,color_nr_v2,b_riesgo_nr,solicitud_alert,semana_alert,finopedido,fdfechasurt,fdcsaldocapital,b_malo14_26,b_malo14_52,b_malo2_4,b_malo4_6,b_malo8_13,b_malo8_16,first_payment_default2,second_payment_default2,semana_str,semana_num,max_fiidscoreds,plataforma,vintage_eval,flg_surtida,vintage_bis,dif,dif2,flg_baz_boost
49066725,20260103777980731987090722132657895081,6,1,1,7406,11621,15,3,,3,594,Prestamos Personales,VERDE,2,04JAN2026:00:00:00,9553,04JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1098209.0,1.0,8.0,202601037779807319870907221326578950,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7406-11621,1.0,1,1,7406,11621,PROPIOS,0,495,Consumo,Conectividad,TELEFONIA,Rojo,R3,20170921174247174247713312,2026.02,213332,05JAN2026:00:00:00,5467.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.01,1,2026.02,1,1,0
48959251,202512278265707220000616013274654081,1,1,1,9305,4106794,15,1,,1,563,Prestamos Personales,VERDE,3,27DEC2025:00:00:00,2180,27DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,0.0,1024126.0,1.0,8.0,2025122782657072200006160132746540,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-9305-4106794,1.0,1,1,9305,4106794,PROPIOS,1,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700040290,30DEC2025:00:00:00,3200.0,0,0,0,0,0,0,1.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,3,3,0
48926450,20251224777977692004100501424315545881,1,1,1,9305,4102075,15,3,,3,612,Prestamos Personales,VERDE,2,24DEC2025:00:00:00,9686,24DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,0.0,1107676.0,1.0,8.0,202512247779776920041005014243155458,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-9305-4102075,1.0,1,1,9305,4102075,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,211546,29DEC2025:00:00:00,17003.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,5,5,0
48711610,20251208778571692006040641749318809781,1,1,1,7604,44770193,15,10,,2,620,Prestamos Personales,VERDE,2,08DEC2025:00:00:00,1569,08DEC2025,,,,,2025.5,PRESTAMOS,1.0,1.0,0.0,635577.0,1.0,8.0,202512087785716920060406417493188097,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7604-44770193,1.0,1,1,7604,44770193,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700021248,02JAN2026:00:00:00,9100.0,0,0,0,0,0,0,1.0,,202601.0,202601,,Fisico,2025.5,1,2026.01,25,25,0
49009642,20251230666565761981041161613796919981,1,1,1,6104,19674,15,5,,3,632,Consumo / Otras Mercancias,VERDE,1,30DEC2025:00:00:00,6104,30DEC2025,,,,,2026.01,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202512306665657619810411616137969199,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-6104-19674,1.0,1,1,6104,19674,PROPIOS,1,578,Efectivo,Efectivo,CRED EFEC,Rojo,R2,20190210144341144342122941,2026.01,700021790,30DEC2025:00:00:00,30000.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49093125,20260105806568772003070661747161871081,1,1,1,8757,2592449,15,10,,3,570,Telefonia y Computo,VERDE,2,05JAN2026:00:00:00,7977,05JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,202601058065687720030706617471618710,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-8757-2592449,1.0,1,1,8757,2592449,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,964296,05JAN2026:00:00:00,17499.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49049119,2026010276798277199106012162348298681,1,1,1,835,148062,15,3,,3,639,Prestamos Personales,VERDE,1,02JAN2026:00:00:00,835,02JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20260102767982771991060121623482986,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-835-148062,1.0,1,1,835,148062,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,1499335,02JAN2026:00:00:00,5699.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49004392,2022080665656569199005096184760788281,1,1,1,2168,73703,15,5,,2,662,Prestamos Personales,VERDE,1,30DEC2025:00:00:00,2168,30DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20220806656565691990050961847607882,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-2168-73703,1.0,1,1,2168,73703,PROPIOS,1,578,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700027288,30DEC2025:00:00:00,13900.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48995652,2025011481858074197602212231672813582,6,1,1,9305,3183779,15,5,,3,608,Mi Negocio,VERDE,2,29DEC2025:00:00:00,4695,23DEC2025,,,,,2025.52,,1.0,1.0,0.0,1168812.0,6.0,8.0,20250114818580741976022122316728135,2.0,Autorizada,,Liberada sin TAZ,Mi Negocio Azteca,Autorizada,1,1-1-9305-3183779,1.0,1,1,9305,3183779,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700012760,29DEC2025:00:00:00,6600.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2026.01,1,2026.01,6,0,0
49062632,202601037269677119790714817353857610761,1,1,1,9732,3946,15,5,,2,615,Prestamos Personales,VERDE,2,03JAN2026:00:00:00,7040,03JAN2026,,,,,,,,,,,,,,,,,,,,1,,,1,1,9732,3946,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Amarillo,R3,20210828150745150746093495,2026.01,180846,04JAN2026:00:00:00,23990.0,0,0,0,0,0,0,0.0,,,202601,49062632.0,Fisico,2026.01,1,2026.01,1,1,0
48941390,20251226836582801998012641144696652881,1,1,9,3282,16301,15,1,,1,549,Prestamos Personales,AMARILLO,1,26DEC2025:00:00:00,6116,26DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,0.0,1188064.0,1.0,8.0,202512268365828019980126411446966528,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-9-3282-16301,1.0,1,9,3282,16301,PROPIOS,0,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700017657,29DEC2025:00:00:00,5000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,3,3,0
49068115,20250811906577651977102981523202456581,1,1,3,8714,50376,15,5,,2,666,Prestamos Personales,VERDE,1,04JAN2026:00:00:00,3151,04JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202508119065776519771029815232024565,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-3-8714-50376,1.0,1,3,8714,50376,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Rojo,R3,20180606165936165937057569,2026.01,436617,04JAN2026:00:00:00,12318.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48985456,20251229726982771983033061022420741781,39,1,9,5864,7030,15,3,,3,726,Prestamos Personales,VERDE,1,29DEC2025:00:00:00,5864,29DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,39.0,238.0,202512297269827719830330610224207417,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-9-5864-7030,1.0,1,9,5864,7030,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,Amarillo,R2,20190729163647163647508195,2026.01,700013772,29DEC2025:00:00:00,8700.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2026.01,1,2026.01,0,0,0
49154266,20260110707980822007111141832390385281,39,1,1,2225,71179,15,1,,1,540,Telefonia y Computo,AMARILLO,1,10JAN2026:00:00:00,2225,10JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,0.0,1203249.0,39.0,8.0,202601107079808220071111418323903852,1.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-1-2225-71179,1.0,1,1,2225,71179,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,536379,11JAN2026:00:00:00,3599.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,1,1,0
49013938,20241110777983702001070641137187306581,1,1,33,9546,1421934,15,5,,3,682,Prestamos Personales,VERDE,1,30DEC2025:00:00:00,6237,30DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202411107779837020010706411371873065,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-33-9546-1421934,1.0,1,33,9546,1421934,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Verde,R1,20230710205221205222402853,2026.01,1633635,30DEC2025:00:00:00,11288.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49092214,20260105788586691978050881710618300481,1,1,1,2008,68861,15,3,,3,723,Prestamos Personales,VERDE,1,05JAN2026:00:00:00,7480,05JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601057885866919780508817106183004,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-2008-68861,1.0,1,1,2008,68861,PROPIOS,0,575,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700001639,05JAN2026:00:00:00,17600.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48370937,20251116766571662006092781351825854281,1,1,1,9305,4009854,14,2,,2,574,Prestamos Personales,VERDE,2,16NOV2025:00:00:00,8502,25DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,0.0,1201383.0,1.0,8.0,202511167665716620060927813518258542,3.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-9305-4009854,1.0,1,1,9305,4009854,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,872897,29DEC2025:00:00:00,15999.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.46,1,2026.01,4,43,1
49070787,20260104847368771974022541255624379181,1,1,1,7604,1386483,15,10,,3,694,Consumo / Otras Mercancias,VERDE,1,04JAN2026:00:00:00,6703,04JAN2026,,,,,2026.01,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601048473687719740225412556243791,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-7604-1386483,1.0,1,1,7604,1386483,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,2237063,04JAN2026:00:00:00,6508.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49080269,20260104836965742004121882039458994781,1,1,1,4103,64804,15,2,,2,528,Telefonia y Computo,ROJO,2,04JAN2026:00:00:00,8514,04JAN2026,,,,,2026.01,TELEFONIA,1.0,1.0,0.0,320988.0,1.0,8.0,202601048369657420041218820394589947,1.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-1-4103-64804,1.0,1,1,4103,64804,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Amarillo,R1,20230308120933120933404437,2026.02,593193,06JAN2026:00:00:00,2400.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,2,2,0
49065640,20260103826972741998021882040856151481,39,1,1,7100,80397,15,2,,2,576,Consumo / Otras Mercancias,VERDE,2,03JAN2026:00:00:00,3245,03JAN2026,,,,,2026.01,CONSUMO,1.0,1.0,1.0,,39.0,238.0,202601038269727419980218820408561514,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-7100-80397,1.0,1,1,7100,80397,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Amarillo,R1,,2026.01,100767,03JAN2026:00:00:00,4999.0,0,0,0,0,0,0,,,202601.0,202601,,Digital,2026.01,1,2026.01,0,0,0
49160267,20260111836576761978061581334142966681,1,1,1,4293,18692,15,5,,3,599,Telefonia y Computo,VERDE,2,11JAN2026:00:00:00,5219,11JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,202601118365767619780615813341429666,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-4293-18692,1.0,1,1,4293,18692,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,372611,11JAN2026:00:00:00,7795.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49090659,2026010567657177197202100164281704181,1,1,1,4996,20447,15,3,,3,565,Prestamos Personales,VERDE,3,05JAN2026:00:00:00,5976,05JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,0.0,1163124.0,1.0,8.0,20260105676571771972021001642817041,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-4996-20447,1.0,1,1,4996,20447,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Verde,R3,20201016105453105453921017,2026.02,206766,09JAN2026:00:00:00,3865.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,4,4,0
49073098,20260104716580891996060781432835881781,1,1,1,4941,113847,15,8,,3,570,Prestamos Personales,VERDE,2,04JAN2026:00:00:00,6093,04JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1079863.0,1.0,8.0,202601047165808919960607814328358817,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-4941-113847,1.0,1,1,4941,113847,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Rojo,R1,20221122135755135755756356,2026.02,390006,05JAN2026:00:00:00,33528.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,1,1,0
49071579,202601047179846719760406813273434427761,1,1,1,188,70347,15,3,,3,638,Prestamos Personales,VERDE,1,04JAN2026:00:00:00,188,04JAN2026,,,,,,,,,,,,,,,,,,,,1,,,1,1,188,70347,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Verde,R2,20201017170742170742324801,2026.01,2013113,04JAN2026:00:00:00,36898.0,0,0,0,0,0,0,0.0,,,202601,49071579.0,Fisico,2026.01,1,2026.01,0,0,0
48752015,2025121182796671200711076193179548881,1,1,1,7604,45981279,15,1,,1,552,Prestamos Personales,AMARILLO,1,11DEC2025:00:00:00,2194,11DEC2025,,,,,2025.5,PRESTAMOS,1.0,1.0,0.0,272993.0,1.0,8.0,20251211827966712007110761931795488,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7604-45981279,1.0,1,1,7604,45981279,PROPIOS,1,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700021949,29DEC2025:00:00:00,3600.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.5,1,2026.01,18,18,0
48913171,20251223797966681994042601526341289581,9,1,1,120,144734,15,3,,3,617,Consumo / Otras Mercancias,VERDE,2,23DEC2025:00:00:00,120,23DEC2025,,,,,2025.52,CONSUMO,1.0,1.0,1.0,,9.0,238.0,202512237979666819940426015263412895,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-120-144734,1.0,1,1,120,144734,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,928562,10JAN2026:00:00:00,13040.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.52,1,2026.02,18,18,0
48700188,20251207747970651991012362136205740481,6,1,1,5784,38446,15,5,,2,629,Prestamos Personales,VERDE,1,07DEC2025:00:00:00,5784,28DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,0.0,,6.0,8.0,202512077479706519910123621362057404,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-5784-38446,1.0,1,1,5784,38446,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700022250,29DEC2025:00:00:00,10300.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2025.49,1,2026.01,1,22,0
49003142,20251230826986821984070801125138542981,23,1,1,4098,39585,15,5,,3,653,Consumo / Otras Mercancias,VERDE,1,30DEC2025:00:00:00,6066,30DEC2025,,,,,2026.01,CONSUMO,1.0,1.0,1.0,,23.0,238.0,202512308269868219840708011251385429,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-4098-39585,1.0,1,1,4098,39585,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,Amarillo,R1,20211228191046191047084791,2026.01,700021735,30DEC2025:00:00:00,10300.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49092922,20260105838586691986022301736497966181,1,1,1,1245,110991,15,4,,2,640,Consumo / Otras Mercancias,VERDE,1,05JAN2026:00:00:00,1245,05JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601058385866919860223017364979661,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-1245-110991,1.0,1,1,1245,110991,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,68785517,05JAN2026:00:00:00,21529.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49104489,20260106906967662002020221610279443981,1,1,1,8757,553190,15,10,,3,636,Telefonia y Computo,VERDE,1,06JAN2026:00:00:00,2312,06JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,202601069069676620020202216102794439,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-8757-553190,1.0,1,1,8757,553190,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,1777726,06JAN2026:00:00:00,19999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48996567,20250518767986771987020981659123149181,1,1,1,9305,3391049,15,5,,3,590,Italika,VERDE,2,29DEC2025:00:00:00,9381,29DEC2025,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202505187679867719870209816591231491,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-9305-3391049,1.0,1,1,9305,3391049,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,107800,29DEC2025:00:00:00,42820.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48690466,2024090266697683199506124103176031282,1,1,1,2212,90400,15,8,,2,593,Prestamos Personales,VERDE,2,07DEC2025:00:00:00,4800,07DEC2025,,,,,2025.49,PRESTAMOS,1.0,1.0,0.0,1110309.0,1.0,8.0,20240902666976831995061241031760312,2.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-2212-90400,1.0,1,1,2212,90400,TERCEROS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,10761,10JAN2026:00:00:00,3999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.49,1,2026.02,34,34,0
49106490,2026010677657667197306274185560690481,1,1,1,9108,112436,15,8,,3,600,Prestamos Personales,VERDE,2,06JAN2026:00:00:00,9108,06JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,0.0,1198875.0,1.0,8.0,20260106776576671973062741855606904,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-9108-112436,1.0,1,1,9108,112436,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,1584721,09JAN2026:00:00:00,3682.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,3,3,0
49154725,2026011080657776198210198191491375681,1,1,1,1569,79606,15,3,,3,637,Prestamos Personales,VERDE,1,10JAN2026:00:00:00,2781,10JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20260110806577761982101981914913756,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-1569-79606,1.0,1,1,1569,79606,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,Amarillo,R1,20220601203527203528353882,2026.02,700018449,10JAN2026:00:00:00,7500.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48994041,20251229806974741998091201621860652581,1,1,1,4491,116189,15,3,,3,572,Italika,VERDE,2,29DEC2025:00:00:00,9733,29DEC2025,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202512298069747419980912016218606525,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-4491-116189,1.0,1,1,4491,116189,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,307323,29DEC2025:00:00:00,26999.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49110893,20260107836577651988020481056488105481,1,1,14,9067,445,15,3,,3,614,Italika,VERDE,2,07JAN2026:00:00:00,3783,07JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601078365776519880204810564881054,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-14-9067-445,1.0,1,14,9067,445,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,Verde,R2,20231104105519105519764271,2026.02,1699,07JAN2026:00:00:00,34490.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49063745,20260103717982691983112821830603235281,1,1,1,9603,103621,15,8,,3,571,Italika,VERDE,2,03JAN2026:00:00:00,2848,03JAN2026,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601037179826919831128218306032352,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-9603-103621,1.0,1,1,9603,103621,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,2026,03JAN2026:00:00:00,20999.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48978759,20251228656583761971010401515229283781,1,1,9,6248,841,14,3,,3,561,Prestamos Personales,VERDE,3,28DEC2025:00:00:00,6248,28DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,0.0,1184979.0,1.0,8.0,202512286565837619710104015152292837,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-9-6248-841,1.0,1,9,6248,841,PROPIOS,1,575,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700006862,29DEC2025:00:00:00,15000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,1,1,1
48853222,20251219836567742000081261355535818281,37,1,33,9546,2069758,15,3,,3,706,Prestamos Personales,VERDE,1,19DEC2025:00:00:00,9380,19DEC2025,,,,,2025.51,PRESTAMOS,1.0,1.0,1.0,,33.0,238.0,202512198365677420000812613555358182,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-33-9546-2069758,1.0,1,33,9546,2069758,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700024984,09JAN2026:00:00:00,9100.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.51,1,2026.02,21,21,0
49135851,202601096765836919810512013734710881,55,1,1,7304,11657,15,3,,3,610,Italika,VERDE,2,09JAN2026:00:00:00,10214,09JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,55.0,238.0,2026010967658369198105120137347108,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-7304-11657,1.0,1,1,7304,11657,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,641557,09JAN2026:00:00:00,26999.0,0,0,0,0,0,0,,,202602.0,202602,,,2026.02,1,2026.02,0,0,0
45735197,2024061376696574200212014124679711181,6,1,1,9305,1724237,14,6,,1,647,Prestamos Personales,VERDE,1,31MAY2025:00:00:00,3321,31OCT2025,,,,,2025.44,PRESTAMOS,1.0,1.0,0.0,,6.0,8.0,20240613766965742002120141246797111,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9305-1724237,1.0,1,1,9305,1724237,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,137086,03JAN2026:00:00:00,4423.0,0,0,0,0,0,0,,,202601.0,202601,,Digital,2025.22,1,2026.01,64,217,1
49066399,2026010383657769198308138224370955081,39,1,1,4338,27721,15,3,,3,729,Prestamos Personales,VERDE,1,03JAN2026:00:00:00,4338,03JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,39.0,238.0,20260103836577691983081382243709550,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-4338-27721,1.0,1,1,4338,27721,PROPIOS,1,575,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700023679,04JAN2026:00:00:00,20000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2026.01,1,2026.01,1,1,0
42394742,20221130706980691990072310242256369681,1,1,1,2074,49116,14,3,,3,441,Prestamos Personales,ROJO,1,15NOV2024:00:00:00,3175,04NOV2024,,,,,2024.45,PRESTAMOS,1.0,1.0,0.0,60.0,1.0,8.0,202211307069806919900723102422563696,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-2074-49116,1.0,1,1,2074,49116,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,Amarillo,R2,20181205155117155117752759,2026.02,700041448,07JAN2026:00:00:00,6900.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2024.46,1,2026.02,429,418,1
49154261,20260110666568701990092141823162849481,6,1,1,3450,70356,15,9,,1,575,Mi Negocio,VERDE,2,10JAN2026:00:00:00,6014,10JAN2026,,,,,2026.02,,1.0,1.0,0.0,1165909.0,6.0,8.0,202601106665687019900921418231628494,1.0,Autorizada,,Liberada sin TAZ,Mi Negocio Azteca,Autorizada,1,1-1-3450-70356,1.0,1,1,3450,70356,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,422048,11JAN2026:00:00:00,16408.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,1,1,0
